"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-10-31,99538,"98056","WA","Seattle","King","Renton",1919,513700,0.0192460317460317,0.0367305751765893,0.128514938488576,0.118154963388386,0.0241613179538451,"2017-10","2017-Q4",513700,0,"2017-10"
2017-10-31,96150,"90403","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Monica",1920,1237300,-0.0119779605525832,-0.0175480387486104,-0.0216652170475212,0.103867933244521,0.0301418983949822,"2016-09","2016-Q3",1269000,-0.0249802994483846,"2016-05"
2017-10-31,96792,"92308","CA","Riverside","San Bernardino","Apple Valley",1921,223000,0.00722673893405601,0.0248161764705882,0.116675012518778,0.137689631924265,-0.0191972819207135,"2006-09","2006-Q3",298300,-0.252430439155213,"2005-03"
2017-10-31,85963,"63146","MO","St. Louis","Saint Louis","Creve Coeur",1922,212900,0.0133269871489767,0.0157442748091603,-0.0541981341625944,0.0385656429027754,0.00132477314255386,"2016-12","2016-Q4",225400,-0.0554569653948536,"2016-06"
2017-10-31,83786,"58701","ND","Minot","Ward","Minot",1923,231700,0.033913431503793,0.04510599909788,0.0474683544303797,0.012450109470912,,"2015-08","2015-Q3",232600,-0.00386930352536543,"2015-08"
2017-10-31,72770,"33707","FL","Tampa","Pinellas","Gulfport",1924,189000,0.00585417775412453,0.0227272727272727,0.109806224310041,0.115549629837223,-0.0010520874661929,"2006-02","2006-Q1",226500,-0.165562913907285,"2005-05"
2017-10-31,59037,"03103","NH","Manchester","Hillsborough","Manchester",1925,202100,0.00198314328210213,0.00798004987531172,0.0625657202944269,0.0538218136381343,-0.00396934706296126,"2006-02","2006-Q1",227200,-0.110475352112676,"2004-06"
2017-10-31,70364,"29209","SC","Columbia","Richland","Columbia",1926,123200,-0.0008110300081103,0.00407497962510187,0.0249584026622296,0.0223675089784605,-0.00256095819842383,"2007-05","2007-Q2",128800,-0.0434782608695652,"2006-01"
2017-10-31,76661,"43402","OH","Toledo","Wood","Bowling Green",1927,158900,0.00189155107187894,0.0101716465352829,0.0551128818061089,0.0334436498177237,0.00877950957289908,"2017-10","2017-Q4",158900,0,"2017-10"
2017-10-31,71016,"30294","GA","Atlanta","Dekalb","Conley",1928,136900,0.00661764705882353,0.0247005988023952,0.0579598145285935,0.136195409176185,-0.00942652430854152,"2006-11","2006-Q4",156200,-0.123559539052497,"2001-02"
2017-10-31,97758,"94551","CA","San Francisco","Alameda","Livermore",1929,708900,0.00696022727272727,0.0256076388888889,0.0778470427246465,0.120417504696075,0.0248689662433488,"2017-10","2017-Q4",708900,0,"2017-10"
2017-10-31,96843,"92373","CA","Riverside","San Bernardino","Redlands",1930,450700,-0.010972130787799,-0.0061742006615215,0.0280565693430657,0.0704286380869847,0.00343660497299081,"2006-06","2006-Q2",484200,-0.0691862866584056,"2005-12"
2017-10-31,66139,"20016","DC","Washington","District of Columbia","Washington",1931,952000,0.00210526315789474,0.00890207715133531,0.0110450297366185,0.0393829557631904,0.0225517569944633,"2017-03","2017-Q1",970100,-0.0186578703226471,"2017-01"
2017-10-31,90731,"75154","TX","Dallas-Fort Worth","Dallas","Glenn Heights",1932,195900,0.00307219662058372,0.00668036998972251,0.115603644646925,0.0823255931546669,0.0265783911061186,"2017-10","2017-Q4",195900,0,"2017-10"
2017-10-31,58481,"01760","MA","Boston","Middlesex","Natick",1933,520600,-0.0021084914701936,-0.0013427968540188,0.0596376959088134,0.0638133234289242,0.026088024961072,"2017-08","2017-Q3",522300,-0.00325483438636799,"2017-07"
2017-10-31,96163,"90505","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1934,909900,0.00319735391400221,0.0092058562555457,0.0401234567901235,0.0654555571075226,0.016636676667148,"2017-10","2017-Q4",909900,0,"2017-10"
2017-10-31,99623,"98198","WA","Seattle","King","Des Moines",1935,353000,0.0065583119475335,0.014367816091954,0.0972956170345042,0.119778347873752,0.0120344474636529,"2017-10","2017-Q4",353000,0,"2017-10"
2017-10-31,67819,"23831","VA","Richmond","Chesterfield","Chester",1936,217200,0.0097629009762901,0.0225988700564972,0.0652280529671408,0.0386335539960163,-0.00236310090220482,"2007-04","2007-Q2",226000,-0.0389380530973451,"2006-09"
2017-10-31,73029,"34205","FL","North Port-Sarasota-Bradenton","Manatee","Bradenton",1937,151100,-0.000661375661375661,0.0175084175084175,0.102115244347192,0.149765636966963,-0.00124882477989297,"2006-05","2006-Q2",186100,-0.188070929607738,"2005-02"
2017-10-31,95798,"89102","NV","Las Vegas","Clark","Las Vegas",1938,186200,0.0169306389950847,0.0478334271243669,0.15365551425031,0.148945280719551,-0.0308028514677543,"2007-01","2007-Q1",281300,-0.338073231425524,"2004-08"
2017-10-31,62823,"12901","NY","Plattsburgh","Clinton","Town of Plattsburgh",1939,133600,0.00375657400450789,0.00678221552373775,0.050314465408805,0.0210241024832463,0.00258117865314844,"2017-10","2017-Q4",133600,0,"2017-10"
2017-10-31,97035,"92821","CA","Los Angeles-Long Beach-Anaheim","Orange","Brea",1940,674200,0.00446960667461263,0.0193528878137285,0.0249315901489815,0.0713833330879516,0.00600815739853133,"2006-06","2006-Q2",677900,-0.00545803215813542,"2006-03"
2017-10-31,98538,"95991","CA","Yuba City","Sutter","Yuba City",1941,251400,0.00882825040128411,0.0215359609914669,0.1278600269179,,,"2017-10","2017-Q4",251400,0,"2017-10"
2017-10-31,70062,"28607","NC","Boone","Watauga","Boone",1942,229200,0.00570425625274243,0.0123674911660777,0.0547630004601933,0.0275276208678699,-0.0118432592737423,"2008-01","2008-Q1",259200,-0.115740740740741,"2006-03"
2017-10-31,82182,"55330","MN","Minneapolis-St Paul","Sherburne","Elk River",1943,235000,0.00042571306939123,0.00427350427350427,0.0740402193784278,0.0801851873035635,0.00841967279674383,"2006-06","2006-Q2",240000,-0.0208333333333333,"2005-12"
2017-10-31,74245,"37214","TN","Nashville","Davidson","Nashville",1944,206900,0.0117359413202934,0.0303784860557769,0.158454647256439,0.10201223789576,0.0382121078987478,"2017-10","2017-Q4",206900,0,"2017-10"
2017-10-31,95771,"89032","NV","Las Vegas","Clark","North Las Vegas",1945,210700,0.0139557266602502,0.0466964729259811,0.160881542699725,0.158197640919479,-0.0167603159766956,"2006-07","2006-Q3",275700,-0.235763511062749,"2004-07"
2017-10-31,69820,"28273","NC","Charlotte","Mecklenburg","Charlotte",1946,186400,0.00485175202156334,0.0185792349726776,0.0856144437973209,0.0745675519048636,0.0191454113533165,"2017-10","2017-Q4",186400,0,"2017-10"
2017-10-31,66724,"21014","MD","Baltimore","Harford","Bel Air",1947,301600,0.000995685363425158,0.0148048452220727,0.0206429780033841,0.0222313562303014,-0.00713858634600317,"2006-08","2006-Q3",324900,-0.0717143736534318,"2005-09"
2017-10-31,72773,"33710","FL","Tampa","Pinellas","Saint Petersburg",1948,188900,0,0.000529661016949153,0.0825214899713467,0.123559043358287,0.00819216642424858,"2006-06","2006-Q2",194200,-0.0272914521112255,"2006-03"
2017-10-31,81253,"53154","WI","Milwaukee","Milwaukee","Oak Creek",1949,131200,0.0107858243451464,0.024199843871975,-0.0120481927710843,0.0437766447700794,-0.0166588538630358,"2008-03","2008-Q1",159800,-0.178973717146433,"2003-09"
2017-10-31,95591,"88240","NM","Hobbs","Lea","Hobbs",1950,110000,0.0175763182238668,0.0242085661080074,0.00640439158279963,0.000181917421535838,,"2012-12","2012-Q4",110800,-0.0072202166064982,"2012-11"
2017-10-31,76589,"43221","OH","Columbus","Franklin","Upper Arlington",1951,297400,0.0060893098782138,0.0112206732403944,0.0826356024754277,0.077462595426794,0.0305103664960862,"2017-10","2017-Q4",297400,0,"2017-10"
2017-10-31,82542,"55987","MN","Winona","Winona","Winona",1952,138600,0.000722021660649819,0.012417823228634,0.071097372488408,0.026010735407235,-0.00298084474877391,"2008-04","2008-Q2",149500,-0.0729096989966555,"2006-04"
2017-10-31,87855,"68104","NE","Omaha","Douglas","Omaha",1953,103000,0.0117878192534381,0.034136546184739,0.0864978902953586,0.057994088690249,0.00601984786663978,"2017-10","2017-Q4",103000,0,"2017-10"
2017-10-31,96242,"90808","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",1954,671900,0.00719532304002398,0.0240816948635879,0.0886260531432275,0.0821783203642386,0.015961198867176,"2017-10","2017-Q4",671900,0,"2017-10"
2017-10-31,64846,"17013","PA","Harrisburg","Cumberland","Carlisle",1955,157100,0.00511836212412028,0.0181464679196371,0.0261267145656434,0.0120055492506435,0.000831286509759277,"2008-04","2008-Q2",158900,-0.0113278791692889,"2007-12"
2017-10-31,97558,"94103","CA","San Francisco","San Francisco","San Francisco",1956,973900,-0.00368286445012788,-0.000718243381900267,0.0398248985692932,0.0790314797330991,0.0335150920170331,"2015-11","2015-Q4",1001700,-0.0277528202056504,"2015-06"
2017-10-31,89745,"72758","AR","Fayetteville","Benton","Rogers",1957,201400,-0.0054320987654321,-0.0014873574615766,0.0478668054110302,0.0530907899737438,0.0166165136445713,"2017-08","2017-Q3",202800,-0.00690335305719921,"2017-07"
2017-10-31,79196,"48423","MI","Flint","Genesee","Davison",1958,137300,0.0132841328413284,0.0315552216378663,0.0957701516360734,0.103523828293321,-0.000725429338495065,"2005-12","2005-Q4",152700,-0.100851342501637,"2003-03"
2017-10-31,71277,"30701","GA","Calhoun","Gordon","Calhoun",1959,125100,-0.00714285714285714,-0.0126282557221784,0.0756663800515907,0.0671310972139036,-0.0108359815390856,"2008-02","2008-Q1",143800,-0.130041724617524,"2003-10"
2017-10-31,82093,"55082","MN","Minneapolis-St Paul","Washington","Stillwater",1960,323100,-0.00216182828906733,-0.00339296730413325,0.037239165329053,0.0512966106155097,0.00314887176358392,"2017-08","2017-Q3",324300,-0.00370027752081406,"2017-04"
2017-10-31,63824,"15001","PA","Pittsburgh","Beaver","Hopewell Township",1961,129800,0.00698215671062839,0.0180392156862745,0.0180392156862745,0.0261191898854185,0.0211384563034964,"2017-10","2017-Q4",129800,0,"2017-10"
2017-10-31,94751,"85035","AZ","Phoenix","Maricopa","Phoenix",1962,151300,0.00866666666666667,0.0188552188552189,0.0900576368876081,0.190760363415585,-0.0139384699236497,"2007-02","2007-Q1",186000,-0.186559139784946,"2005-11"
2017-10-31,78586,"47403","IN","Bloomington","Monroe","Bloomington",1963,142600,0.0120652945351313,0.00991501416430595,0.0721804511278196,0.0306846569439416,0.020071235874527,"2017-05","2017-Q2",143800,-0.00834492350486787,"2017-04"
2017-10-31,72884,"33881","FL","Lakeland","Polk","Winter Haven",1964,114000,0.00440528634361234,0.0242587601078167,0.164453524004086,0.123095881175205,-0.0112069215489867,"2006-11","2006-Q4",133300,-0.144786196549137,"2006-01"
2017-10-31,66827,"21217","MD","Baltimore","Baltimore City","Baltimore",1965,59700,-0.0164744645799012,0.0222602739726027,-0.0164744645799012,0.0121563476926507,-0.00708600935483761,"2010-03","2010-Q1",69300,-0.138528138528139,"2009-01"
2017-10-31,91852,"77338","TX","Houston","Harris","Humble",1966,145000,0.0125698324022346,0.0290986515259049,0.0349750178443969,0.108843816476015,0.0170052418116766,"2017-10","2017-Q4",145000,0,"2017-10"
2017-10-31,65307,"18018","PA","Allentown","Northampton","Bethlehem",1967,149700,-0.00266489007328448,-0.002,0.0388619014573213,0.0198314259047352,-0.010639242429326,"2007-07","2007-Q3",168100,-0.109458655562165,"2005-10"
2017-10-31,61036,"08302","NJ","Vineland","Cumberland","Bridgeton",1968,135700,0.0164794007490637,0.0527540729247479,0.0527540729247479,0.0147824603798365,-0.0139074119180507,"2007-09","2007-Q3",156700,-0.13401403956605,"2005-10"
2017-10-31,74556,"37919","TN","Knoxville","Knox","Knoxville",1969,239100,0.00251572327044025,0.0148556876061121,0.0626666666666667,0.0401299899807923,0.0203361680362351,"2017-10","2017-Q4",239100,0,"2017-10"
2017-10-31,70288,"29063","SC","Columbia","Richland","Irmo",1970,145000,0.00485100485100485,0.015406162464986,0.0469314079422383,0.0332894372561912,0.00230481157646412,"2017-10","2017-Q4",145000,0,"2017-10"
2017-10-31,86034,"63385","MO","St. Louis","Saint Charles","Wentzville",1971,226300,0.0138888888888889,-0.0043994720633524,-0.000883002207505519,0.0392213184133021,0.0082258994518114,"2017-04","2017-Q2",241500,-0.0629399585921325,"2016-10"
2017-10-31,98442,"95833","CA","Sacramento","Sacramento","Sacramento",1972,287500,0.0041914076143905,0.0260528194147038,0.106194690265487,0.152002972664327,0.00228943585545127,"2005-12","2005-Q4",358500,-0.198047419804742,"2004-10"
2017-10-31,70983,"30252","GA","Atlanta","Henry","McDonough",1973,194600,0.00102880658436214,0.0109090909090909,0.0564603691639522,0.0812133818577572,0.00404540618326199,"2017-10","2017-Q4",194600,0,"2017-10"
2017-10-31,71863,"32209","FL","Jacksonville","Duval","Jacksonville",1974,57000,-0.00523560209424084,0.0288808664259928,0.0940499040307102,0.0536152963851486,-0.0389457572118059,"2007-06","2007-Q2",86200,-0.338747099767981,"2001-08"
2017-10-31,77021,"44121","OH","Cleveland","Cuyahoga","South Euclid",1975,90800,0.0145251396648045,0.0365296803652968,0.0758293838862559,0.0277136702567269,-0.0234352308516048,"2006-03","2006-Q1",128600,-0.29393468118196,"1998-08"
2017-10-31,95505,"88001","NM","Las Cruces","Dona Ana","Las Cruces",1976,107400,0.0228571428571429,0.0376811594202899,0.0793969849246231,0.0214225251211364,-0.0116887597457888,"2009-07","2009-Q3",124300,-0.135961383748994,"2006-05"
2017-10-31,93211,"80021","CO","Denver","Adams","Westminster",1977,348600,0.00548024228439573,0.0142566191446029,0.0628048780487805,0.103233156098359,0.0520381633707658,"2017-10","2017-Q4",348600,0,"2017-10"
2017-10-31,76550,"43147","OH","Columbus","Fairfield","Pickerington",1978,217200,0.00369685767097967,0.0125874125874126,0.0559066601847351,0.0565138030068513,0.0127256009218384,"2017-10","2017-Q4",217200,0,"2017-10"
2017-10-31,84310,"60047","IL","Chicago","Lake","Lake Zurich",1979,424300,-0.00164705882352941,-0.00771749298409729,0.0023623907394283,0.024138147511523,-0.0104714128230736,"2006-05","2006-Q2",481800,-0.119344126193441,"2004-03"
2017-10-31,72568,"33401","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",1980,220100,-0.00226654578422484,0.00136487716105551,0.0597014925373134,0.106662779944892,-0.00795498496354807,"2006-04","2006-Q2",289300,-0.239198064293121,"2005-03"
2017-10-31,98382,"95691","CA","Sacramento","Yolo","West Sacramento",1981,371900,0.0141805290428143,0.0284845132743363,0.0754771544245229,0.128719500039323,0.00591532971719211,"2006-02","2006-Q1",424600,-0.12411681582666,"2004-12"
2017-10-31,84357,"60103","IL","Chicago","Du Page","Bartlett",1982,269200,0.00597907324364723,0.017000377786173,0.0413926499032882,0.0340520620255929,-0.0142350319019544,"2006-08","2006-Q3",318900,-0.155848228284729,"2003-08"
2017-10-31,61627,"10013","NY","New York","New York","New York",1983,3082000,0.0029940119760479,-0.0120528272855494,0.0318044861064613,0.0662440732890508,0.0480000397446958,"2017-07","2017-Q3",3119600,-0.0120528272855494,"2017-06"
2017-10-31,84295,"60030","IL","Chicago","Lake","Grayslake",1984,201100,-0.00198511166253102,-0.00544015825914936,0.0100452034153692,0.0368693164749834,-0.0188286690025092,"2006-03","2006-Q1",251000,-0.198804780876494,"2002-05"
2017-10-31,61245,"08901","NJ","New York","Middlesex","New Brunswick",1985,257300,-0.00694712466229255,0.000777907429015947,0.0304365238285943,0.015290401873131,,"2017-08","2017-Q3",259500,-0.00847784200385356,"2017-08"
2017-10-31,76773,"43614","OH","Toledo","Lucas","Toledo",1986,120200,0.000832639467110741,0.00923593618807725,0.063716814159292,0.0457700889299835,-0.00398766759072955,"2006-04","2006-Q2",135100,-0.110288675055514,"2001-04"
2017-10-31,84388,"60137","IL","Chicago","Du Page","Glen Ellyn",1987,368500,0.0016308779559663,0.00765654908394859,0.0010866612333605,0.0382101143935805,-0.000702838536920658,"2007-03","2007-Q1",377100,-0.0228056218509679,"2006-09"
2017-10-31,93257,"80128","CO","Denver","Jefferson","Ken Caryl",1988,377000,0.00159404888416578,0.00613824392847611,0.0480956352515986,0.096820470349297,0.0472038177783791,"2017-10","2017-Q4",377000,0,"2017-10"
2017-10-31,65671,"18966","PA","Philadelphia","Bucks","Northampton Township",1989,348100,0.00548815713460428,0.0166471962616822,0.0307965649985194,0.0259820611318349,-0.00302295517860984,"2006-05","2006-Q2",367600,-0.0530467899891186,"2005-08"
2017-10-31,98451,"95843","CA","Sacramento","Sacramento","Sacramento",1990,334400,0.00510970844604749,0.0201342281879195,0.0996382768826044,0.127524636537078,0.00718376067093862,"2005-11","2005-Q4",389800,-0.142124166239097,"2004-11"
2017-10-31,60159,"06106","CT","Hartford","Hartford","Hartford",1991,101400,0.0232088799192735,0.0529595015576324,0,0.0141944492506136,,"2010-11","2010-Q4",121400,-0.164744645799012,
2017-10-31,70590,"29605","SC","Greenville","Greenville","Greenville",1992,133400,0.000750187546886722,0.0129081245254366,0.055379746835443,0.0636186669558694,0.0247170300244324,"2017-10","2017-Q4",133400,0,"2017-10"
2017-10-31,99753,"98366","WA","Bremerton","Kitsap","Port Orchard",1993,280300,-0.00954063604240283,-0.0199300699300699,0.0389177168272795,0.0788346805909106,0.00746874216321136,"2017-05","2017-Q2",291400,-0.0380919698009609,"2017-02"
2017-10-31,69043,"26508","WV","Morgantown","Monongalia","Cheat Lake",1994,217600,0.003690036900369,0.00322729368372522,-0.0748299319727891,0.0267427374333371,,"2016-12","2016-Q4",245400,-0.113284433577832,"2016-03"
2017-10-31,64938,"17112","PA","Harrisburg","Dauphin","Lower Paxton",1995,190600,-0.003659174072138,0.00846560846560847,0.0192513368983957,0.0179238338709797,0.00239213936786697,"2017-01","2017-Q1",195100,-0.0230650948231676,"2016-12"
2017-10-31,72797,"33756","FL","Tampa","Pinellas","Clearwater",1996,187700,0.00267094017094017,0.0151433207138994,0.0855986119144014,0.114010771558504,0.00560307228746515,"2006-06","2006-Q2",201200,-0.0670974155069582,"2005-10"
2017-10-31,71025,"30305","GA","Atlanta","Fulton","Atlanta",1997,555800,-0.00838537020517395,-0.00909252986272063,0.0151598173515982,0.0859017799478936,0.0289763823837847,"2017-08","2017-Q3",563100,-0.0129639495649085,"2016-12"
2017-10-31,94483,"84123","UT","Salt Lake City","Salt Lake","Taylorsville",1998,264700,0.0508138150059547,0.0773300773300773,0.161474330846863,0.0906815417741984,0.0081348224981288,"2017-10","2017-Q4",264700,0,"2017-10"
2017-10-31,79079,"48224","MI","Detroit","Wayne","Detroit",1999,42600,-0.0296127562642369,0.0364963503649635,0.167123287671233,0.052395862158418,-0.0720668094278512,"2007-04","2007-Q2",94700,-0.550158394931362,
